symbol,company_name,isin,company_industry,sector,macro_category,basic_industry,listing_date,company_face_value,issued_size,market_cap_category,intrinsic_label,avg_revenue_from_operations,avg_other_income,avg_income,avg_employee_benefit_expense,avg_finance_costs,avg_depreciation_depletion_amortisation_expense,avg_other_expenses,avg_profit_before_tax,avg_tax_expense,avg_profit_loss_for_period,avg_basic_earnings_per_share,avg_diluted_earnings_per_share,avg_comprehensive_income,avg_paid_up_equity_share_capital,avg_face_value_equity_share_capital,avg_open,avg_close,avg_volume,volatility,year_change_percent,sharpe_ratio,avg_high,avg_low,year_start_price,year_end_price,avg_daily_return,avg_vwap_distance,avg_volume_spike,yearly_momentum_score,liquidity_score,stability_score,trend_strength,profit_margin,return_on_equity,debt_to_income,operational_efficiency,earnings_growth,price_stability,risk_adjusted_return,market_cap_numeric,volume_to_market_cap,price_to_earnings,profitability,revenue_to_market_cap,earnings_stability,roi_potential,financial_health,financial_score
ANANDRATHI,Anand Rathi Wealth Limited,INE463V01026,Financial Products Distributor,Financial Services,Financial Services,Financial Products Distributor,2021-12-14,5.0,83020634,Large,,2362557666.6666665,70802666.66666667,2433360333.333333,1054805666.6666666,26209000.0,56788000.0,283321333.3333333,1012236333.3333334,259571666.66666663,752664666.6666666,18.0533333333,18.0466666667,743361000.0,207465000.0,5.0,3719.85,3715.59,90250,667.5852,-56.99,-0.9546,3782.54,3654.61,4186.3,1800.4,-0.002322,6e-05,1.054339,-0.5736,8.8818,4.5452,0.0445,0.31858044241036515,3.627911535279043,0.01077070240727466,0.5663891378736011,3.583067023353337,0.0068084193598060595,54.402654000000005,4,22562.5,205.81185376699744,0.31858044241036515,590639416.6666666,-4.33884792,0.004858806631867348,118127882.12822485,-3.683960022310592
ANANTRAJ,Anant Raj Limited,INE242C01024,Residential Commercial Projects,Realty,Consumer Discretionary,Residential Commercial Projects,2006-09-27,2.0,341890753,Large,IN-S,5064400000.0,100200000.0,5164600000.0,51466666.66666666,26700000.0,72500000.0,164433333.33333334,1165333333.3333333,154000000.0,1023433333.3333334,2.9933333333,2.9933333333,1010633333.3333334,683800000.0,2.0,587.33,585.82,1969776,155.4665,32.09,0.7791,601.24,572.04,332.5,439.2,0.001885,-0.00128,1.022638,0.4656,9.8413,3.1383,0.1296,0.20208382697522576,1.4966851906015404,0.005169809859427642,0.04263091382987126,1.477966266939651,0.02018634239530703,25.001319000000002,4,492444.0,195.70824053670057,0.20208382697522576,1266100000.0,2.44504953,0.005109646876685671,253220000.7951619,0.9232040175767664
ACL,Andhra Cements Limited,INE666E01020,Cement & Cement Products,Construction Materials,Commodities,Cement & Cement Products,2023-05-10,10.0,92172140,Small,,615266666.6666666,26000000.0,641266666.6666666,41166666.66666666,183800000.0,177700000.0,597666666.6666666,-415333333.3333333,-74666666.66666667,-340666666.6666667,-3.6933333333,-3.6933333333,-340733333.3333333,3073019133333.333,10.0,83.99,83.21,73521,13.1004,-39.23,-1.0432,85.32,81.96,89.3,54.27,-0.001689,-0.003078,1.03858,-0.4171,7.2354,3.9667,0.1417,-0.5536894571459531,-0.00011085732040240906,0.28662023079322174,1.0383031747751652,-0.00011087901459426862,0.3027922811517205,40.924735999999996,2,36760.5,-22.52978339370514,-0.5536894571459531,307633333.3333333,-4.1380614399999995,-0.044385690822016585,61526665.250264265,-1.7280043144663555
ANDHRAPAP,ANDHRA PAPER LIMITED,INE435A01051,Paper & Paper Products,Forest Materials,Commodities,Paper & Paper Products,2004-05-13,2.0,198850195,Mid,,3779563333.3333335,236826000.0,4016389333.3333335,417627666.6666667,35463666.666666664,212648666.66666663,767627333.3333334,369687333.3333333,99498666.66666669,270188666.6666667,3.2166666667,3.2166666667,278052000.0,397700000.0,4.6666666667,278.06,277.54,198177,225.2179,-85.54,-1.1909,282.07,273.55,491.75,71.09,-0.004154,-0.001317,1.007067,-1.0261,9.8413,5.7146,0.0729,0.07148674141369064,0.6793780906881234,0.008829738285664204,0.31359575047911176,0.699150113150616,0.02537364925256829,101.86958600000001,3,66059.0,86.28186528407998,0.07148674141369064,1259854444.4444444,-6.80551714,0.011589920972472436,251970886.87099776,-2.692214167898186
ANDHRSUGAR,The Andhra Sugars Limited,INE715B01021,Commodity Chemicals,Chemicals,Commodities,Commodity Chemicals,1995-11-01,2.0,135535390,Small,,4285879000.0,111523000.0,4397402000.0,422345333.3333333,2901333.333333333,194590666.66666663,1448827333.3333333,80263000.0,16477333.333333334,42353666.66666666,0.33,0.33,20379333.33333333,271101000.0,2.0,100.03,99.62,411923,15.2003,-34.69,-0.9963,101.84,98.21,104.3,68.12,-0.001457,-0.003374,1.025583,-0.3598,9.8413,5.4055,0.1377,0.0098821424185486,0.1562283675333793,0.0006597835115673602,0.43659017593979355,0.07517247569479024,0.3556179812240548,34.561646999999994,2,205961.5,301.8787878787879,0.0098821424185486,2142939500.0,-5.38549965,0.0033125878337683197,428587898.38797724,-0.9821924900480721
ANGELONE,Angel One Limited,INE732I01013,Stockbroking & Allied,Financial Services,Financial Services,Stockbroking & Allied,2020-10-05,10.0,90294037,Large,IN-S,13941220000.0,24873333.33333333,13966093333.333334,2228440000.0,715016666.6666666,249566666.66666663,3984796666.6666665,4520833333.333333,1195533333.3333333,3325200000.0,36.9266666667,36.2666666667,3315213333.333333,901633333.3333334,10.0,2565.92,2556.27,1417636,315.5502,-20.11,-0.1652,2619.62,2506.29,2835.15,2265.0,-0.000351,-0.002133,1.032815,-0.0866,9.8413,3.9071,0.0526,0.2385157109636029,3.6879736774002736,0.051196612366903836,0.4456738123827517,3.6768974823468517,0.012381865072498765,3.322172,4,354409.0,69.22558223499799,0.2385157109636029,3485305000.0,-0.64545292,0.01444552675057799,697060999.880808,0.605787388363876
ANIKINDS,Anik Industries Limited,INE087B01017,Trading & Distributors,Services,Services,Trading & Distributors,2008-05-21,10.0,27753486,Micro,,225430666.66666663,7390000.0,232820666.66666663,3803666.6666666665,1273666.6666666667,1376666.6666666667,4855000.0,10546666.666666666,1845666.6666666667,8701000.0,0.3133333333,0.3133333333,8717666.666666666,277535000.0,10.0,73.75,73.43,44094,23.9725,137.03,2.2092,76.33,70.98,55.15,130.72,0.008896,-0.003933,1.128486,1.0675,2.1172,2.8836,0.075,0.038597233147811896,0.03135100077467707,0.0054705910987283505,0.038409444441158555,0.031411053260549715,0.12028782980498487,302.726676,1,44094.0,234.3510638547182,0.038597233147811896,225430666.66666663,6.37044912,0.004267102455399701,45086135.25690065,2.039423233922489
APCL,Anjani Portland Cement Limited,INE071F01012,Cement & Cement Products,Construction Materials,Commodities,Cement & Cement Products,2017-04-10,10.0,29374764,Micro,,970533333.3333334,4700000.0,975233333.3333334,90366666.66666669,83600000.0,114400000.0,744433333.3333334,-242500000.0,-15433333.333333334,-227066666.66666663,-7.6966666667,-7.6966666667,-226533333.3333333,293732000.0,10.0,168.2,167.2,20029,27.0348,-38.72,-1.0268,171.28,164.5,182.9,112.08,-0.00165,-0.002544,1.011868,-0.4075,1.9712,3.7196,0.1579,-0.23396070888858356,-0.7730402770779712,0.08572307481970126,0.8601456243989558,-0.771224562980313,0.1375856303727048,39.757695999999996,1,20029.0,-21.723689908957454,-0.23396070888858356,970533333.3333334,-3.8192852799999994,-0.046032695375,194106665.44148636,-2.304148985966555
ANKITMETAL,Ankit Metal & Power Limited,INE106I01010,Iron & Steel,Metals & Mining,Commodities,Iron & Steel,2013-03-14,10.0,141110500,Micro,,1852266666.6666667,23118000.0,1875384666.6666667,35778000.0,395666.6666666667,90953333.33333331,573981333.3333334,-754113333.3333334,0.0,-754113333.3333334,-5.3433333333,-5.3433333333,-750901000.0,1411105000.0,10.0,4.26,4.17,139794,0.1461,0.0,0.2122,4.29,4.06,4.0,4.0,0.00039,-0.00144,0.644145,0.0055,0.5952,4.3351,0.2143,-0.407130002879355,-0.5344133380105189,0.00021097893872083843,0.3291963000287936,-0.5321368714588921,29.672142368240927,0.0,1,139794.0,-0.7804117280148497,-0.407130002879355,1852266666.6666667,0.9199082199999999,-1.2813749000719425,370453333.2308919,-0.730804340889874
ANMOL,Anmol India Limited,INE02AR01019,Trading - Coal,Oil Gas & Consumable Fuels,Energy,Trading - Coal,2021-06-04,10.0,56914150,Micro,,3200100000.0,28166666.666666668,3228266666.6666665,3500000.0,41300000.0,966666.6666666666,6700000.0,24033333.33333333,6066666.666666667,17966666.666666668,0.3166666667,0.3166666667,17966666.666666668,569100000.0,10.0,27.67,27.29,235537,8.2275,-65.52,-3.0329,28.14,26.79,46.6,16.07,-0.006118,-0.004241,1.054353,-0.9789,6.3889,3.1473,0.1375,0.005614407883086987,0.031570315703157034,0.012793243019990089,0.0031874003937376956,0.031570315703157034,0.3825341841385597,198.715608,1,235537.0,86.17894735934958,0.005614407883086987,3200100000.0,-9.54544617,0.011603762063026749,640019997.1403712,-3.077990276413756
ANTGRAPHIC,Antarctica Limited,INE414B01021,Packaging,Capital Goods,Industrials,Packaging,1997-12-31,1.0,155009600,Micro,,2580333.333333333,12666.6666666667,2593000.0,1112666.6666666667,14000.0,263666.6666666667,2250666.6666666665,-1652333.3333333333,0.0,-1652333.3333333333,0.0,0.0,-1652333.3333333333,155010000.0,1.0,1.4,1.39,1267175,0.2699,-33.33,-0.707,1.43,1.36,1.5,1.0,-0.001863,-0.003068,1.083732,-0.2683,5.754,3.5898,0.0556,-0.6403565430822892,-0.010659527342322,0.005399151561897416,1.3034491667743187,-0.010659527342322,13.300481659874029,23.56431,1,1267175.0,,-0.6403565430822892,2580333.333333333,-2.5379886,0.0,516065.7131631237,-1.3607150704246112
AWHCL,Antony Waste Handling Cell Limited,INE01BK01022,Waste Management,Utilities,Utilities,Waste Management,2021-01-01,5.0,28382100,Small,,2303162000.0,60969333.333333336,2364131333.333333,707283333.3333334,135131666.66666666,172682333.33333334,1115735333.3333333,233298666.66666663,51155666.66666666,182143000.0,5.33,5.3266666667,180188333.3333333,141818333.33333334,5.0,617.45,615.37,274780,112.1944,3.5,0.3167,631.91,602.86,490.9,508.1,0.000629,-0.003101,1.041408,0.1553,9.8413,3.6688,0.0283,0.07908388554517659,1.2843402945082323,0.05715912003760649,0.7915286317969238,1.2705574032506373,0.03270038433290788,1.10845,2,137390.0,115.45403377110694,0.07908388554517659,1151581000.0,1.1619089599999999,0.008661455709573102,230316200.37403014,0.5581801800534087
ANUHPHR,Anuh Pharma Limited,INE489G01022,Pharmaceuticals,Healthcare,Healthcare,Pharmaceuticals,2024-12-20,5.0,50112000,Small,,1595133000.0,9376000.0,1604509000.0,55358000.0,2803000.0,21813000.0,187109000.0,132655000.0,29224000.0,103431000.0,2.06,2.06,103508000.0,250560000.0,5.0,185.83,184.05,46905,25.7622,-22.82,-1.5315,189.31,180.73,222.85,171.99,-0.002946,-0.003559,1.020168,-0.2239,1.4332,3.9073,0.1842,0.06484161508789549,0.4127993295019157,0.0017469518712578116,0.15200425293690245,0.4131066411238825,0.15166794761316968,34.94883,2,23452.5,89.34466019417476,0.06484161508789549,797566500.0,-5.984029950000001,0.011192610703613149,159513298.226482,-1.311481055410189
ANURAS,Anupam Rasayan India Limited,INE930P01018,Specialty Chemicals,Chemicals,Commodities,Specialty Chemicals,2021-03-24,10.0,109931337,Mid,,3127668333.333333,14847666.666666666,3142516000.0,184003333.3333333,269997666.6666667,238730000.0,860731666.6666666,365784000.0,42305000.0,323479000.0,1.48,1.48,315767666.6666667,1098669000.0,10.0,750.53,750.26,156835,44.585,-18.77,-0.6692,760.47,739.51,864.8,702.5,-0.000704,0.000862,1.037228,-0.1739,9.8413,4.3765,0.1417,0.1034249688665838,0.2944280761539645,0.08591767445787601,0.3340299829319072,0.2874092803807759,0.09816081641807783,12.560884,3,52278.333333333336,506.93243243243245,0.1034249688665838,1042556111.111111,-2.9287538,0.0019726494815130754,208511221.3750181,-0.7171969549794517
APARINDS,Apar Industries Limited,INE372A01015,Other Electrical Equipment,Capital Goods,Industrials,Other Electrical Equipment,2004-07-12,10.0,40168315,Large,IN-M,44571500000.0,277266666.6666667,44848766666.66666,864766666.6666666,1030866666.6666666,321800000.0,4571133333.333333,2552166666.6666665,647533333.3333334,1904433333.3333333,47.4133333333,47.4133333333,1888166666.6666667,401700000.0,10.0,8480.93,8459.66,145472,1505.6784,-27.93,-0.4719,8647.8,8279.51,6976.75,5028.4,-0.000879,-0.000106,1.014283,-0.217,9.8413,3.529,0.0121,0.042727602466449036,4.740934362293586,0.022985396105281233,0.12195909942452016,4.700439797527176,0.0023437940000998886,13.180166999999999,4,36368.0,178.42365016885432,0.042727602466449036,11142875000.0,-1.6653350999999998,0.005604638169063533,2228574999.514339,-10.745022035239966
APCOTEXIND,Apcotex Industries Limited,INE116A01032,Rubber,Capital Goods,Industrials,Rubber,1995-09-06,2.0,51844960,Small,,3476532666.6666665,31511333.33333333,3508044000.0,178956000.0,43132666.66666666,103494666.66666669,387765666.6666667,172568666.66666666,48203333.333333336,124365333.33333331,2.3966666667,2.3966666667,154735666.66666666,103690000.0,2.0,398.34,397.47,42203,45.5179,-26.61,-0.7797,404.79,391.17,451.9,331.65,-0.001033,-0.000631,1.024043,-0.2552,4.1534,4.994,0.1619,0.03577280735077229,1.19939563442312,0.012295360795550643,0.16301347376955472,1.4922911241842671,0.10971507912271876,20.747816999999998,2,21101.5,165.8428372716851,0.03577280735077229,1738266333.3333333,-3.8938217999999996,0.006029805184542229,347653265.51045793,0.0002894417738924515
APEX,Apex Frozen Foods Limited,INE346W01013,Seafood,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Seafood,2017-09-04,10.0,31250000,Small,,2054120666.6666667,11265333.333333334,2065386000.0,109454000.0,26341666.666666668,37611000.0,384481333.3333333,9266333.333333334,2893000.0,6373333.333333333,0.2066666667,0.2066666667,6373333.333333333,312500000.0,10.0,239.3,239.08,247420,21.6018,3.0,0.305,245.38,234.27,203.65,209.76,0.000612,-0.003481,1.047102,0.1511,9.8413,3.9568,0.085,0.0031027063973197285,0.020394666666666665,0.012753871027820789,0.24046071944491412,0.020394666666666665,0.18316992102509974,0.915,2,123710.0,1156.8387094908326,0.0031027063973197285,1027060333.3333334,1.206824,0.000864424739417768,205412067.02981758,0.1124793730639864
APLAPOLLO,APL Apollo Tubes Limited,INE702C01027,Iron & Steel Products,Capital Goods,Industrials,Iron & Steel Products,2011-12-14,2.0,277524564,Large,IN-M,50603133333.333336,203800000.0,50806933333.333336,857133333.3333334,336666666.6666667,479066666.6666667,3215466666.6666665,2005700000.0,459200000.0,1546500000.0,5.5733333333,5.5733333333,1578133333.3333333,555100000.0,2.0,1516.55,1514.28,588103,75.3205,-1.97,0.0995,1539.25,1489.98,1547.8,1517.35,0.000128,0.000231,1.008025,0.0317,9.8413,6.599,0.0283,0.030561348638490107,2.7859845072959826,0.006626392198440108,0.08048118232467817,2.842971236413859,0.08761227023187579,-0.196015,4,147025.75,271.70095693942403,0.030561348638490107,12650783333.333334,0.6566005,0.0036805170333755978,2530156666.873552,2.1628408559344727
APOLLOHOSP,Apollo Hospitals Enterprise Limited,INE437A01024,Hospital,Healthcare,Healthcare,Hospital,1996-01-10,5.0,143784657,Large,IN-L,54006000000.0,464000000.0,54470000000.0,6815333333.333333,1145666666.6666667,1821666666.6666667,11745666666.666666,5003666666.666667,1443333333.3333333,3635333333.3333335,24.4866666667,24.4866666667,3624666666.6666665,719000000.0,5.0,6638.63,6634.53,398087,436.4151,7.58,0.4493,6701.97,6564.63,6303.15,6780.95,0.000391,-4e-06,1.014091,0.0967,9.8413,9.2581,0.085,0.06731350837561259,5.056096430227168,0.021032984517471393,0.3436840351072103,5.041261010662957,0.021213977243225546,3.405694,4,99521.75,270.9445956979704,0.06731350837561259,13501500000.0,4.15966433,0.0036907914602390826,2700300001.2688317,1.2085589386027804
APOLLO,Apollo Micro Systems Limited,INE713T01028,Aerospace & Defense,Capital Goods,Industrials,Aerospace & Defense,2018-01-22,1.0,306489560,Small,,1334341666.6666667,8890000.0,1343231333.3333333,50130000.0,78772666.66666667,37244000.0,27417000.0,203463000.0,60984333.333333336,142478666.66666666,0.4766666667,0.4766666667,142478666.66666666,306490000.0,1.0,110.4,109.84,4121967,10.7741,5.3,0.3542,112.89,107.83,107.0,112.67,0.000712,-0.004351,1.019249,0.1723,9.6429,3.6323,0.1281,0.10677824894923213,0.4648721546108084,0.05864415511450746,0.05811629954846647,0.4648721546108084,0.33713256791750584,1.87726,2,2060983.5,230.4335664174522,0.10677824894923213,667170833.3333334,1.28656066,0.004339645545338675,133434167.08553629,0.8181094035600406
APOLLOPIPE,Apollo Pipes Limited,INE126J01016,Plastic Products - Industrial,Capital Goods,Industrials,Plastic Products - Industrial,2019-11-11,10.0,44048206,Small,,2889523666.6666665,6351666.666666667,2895875333.333333,235548000.0,30162333.33333333,107614666.66666669,413957000.0,107356666.66666669,26637000.0,80720000.0,1.8066666667,1.8,110620333.33333331,422515333.3333333,10.0,531.1,529.93,90965,106.3507,-39.5,-1.1532,540.81,521.59,648.15,392.1,-0.001751,-0.001446,1.006611,-0.4325,8.9521,3.6694,0.1741,0.027935400194564943,0.191046321001368,0.010415618720234963,0.22477926292580405,0.2618137724390278,0.034502828848329156,45.5514,2,45482.5,293.3191881864701,0.027935400194564943,1444761833.3333333,-4.23155208,0.0034092553105127097,288952365.40626353,-1.997725278804067
APOLSINHOT,Apollo Sindoori Hotels Limited,INE451F01024,Hotels & Resorts,Consumer Services,Consumer Discretionary,Hotels & Resorts,2015-01-28,5.0,2600400,Micro,,1345772000.0,26333333.33333333,1372105000.0,809143666.6666666,19832333.33333333,23675666.666666668,109348333.33333331,35259666.666666664,16705666.666666666,18554333.33333333,7.1333333333,7.1333333333,15047333.333333334,13002000.0,5.0,1629.92,1617.3,4325,203.1759,-30.45,-0.5384,1661.39,1589.33,1778.45,1236.85,-0.001026,-0.00353,1.064987,-0.2535,0.4257,3.6136,0.1012,0.013787129865484887,1.42703686612316,0.014453947280516672,0.6825019394072696,1.1573091319284212,0.01778557397801609,16.39428,1,4325.0,226.72429906648,0.013787129865484887,1345772000.0,-1.9455622399999999,0.004410643253137946,269154399.42134964,-1.1293350040113552
APOLLOTYRE,Apollo Tyres Limited,INE438A01022,Tyres & Rubber Products,Automobile and Auto Components,Consumer Discretionary,Tyres & Rubber Products,1995-05-31,1.0,635100946,Large,IN-M,51121216666.66666,257300000.0,51378516666.66666,4532356666.666667,967733333.3333334,2784823333.333333,9044600000.0,2853890000.0,886330000.0,1967646666.6666667,3.0966666667,3.0966666667,1816060000.0,635100000.0,1.0,485.48,485.12,2171775,44.7021,-9.62,-0.2104,491.95,478.29,473.3,427.75,-0.000243,-0.000123,1.021018,-0.0599,9.8413,7.3501,0.1012,0.038489824674882225,3.0981682674644415,0.01883536925777344,0.26558359819944305,2.85948669500866,0.16442404271835104,2.024048,4,542943.75,156.6587728723718,0.038489824674882225,12780304166.666664,-1.54646104,0.006383300351871702,2556060832.8822184,2.479237092139324
APTECHT,Aptech Limited,INE266F01018,Education,Consumer Services,Consumer Discretionary,Education,2002-09-27,10.0,58029601,Small,,1138043000.0,41374666.66666666,1179417666.6666667,172607333.33333334,2783666.6666666665,21961333.33333333,889221333.3333334,84835000.0,37718333.333333336,47116666.66666666,0.8133333333,0.8133333333,40461333.333333336,579958666.6666666,10.0,192.57,191.73,323450,39.1791,-49.37,-1.2166,196.69,188.87,232.2,117.56,-0.002306,-0.004538,1.038073,-0.5695,9.8413,4.0168,0.1174,0.041401481900654596,0.08124142180247326,0.0023602043155195513,0.933030357083754,0.06976589136237296,0.10252404981227237,60.06354199999999,2,161725.0,235.73360656703824,0.041401481900654596,569021500.0,-4.886838879999999,0.0042420765310593024,113804298.54721719,-1.485748096296872
APTUS,Aptus Value Housing Finance India Limited,INE852O01025,Housing Finance Company,Financial Services,Financial Services,Housing Finance Company,2021-08-24,2.0,499814138,Mid,,3862031333.3333335,112180000.0,3974211333.3333335,396258000.0,1197702000.0,29089333.33333333,130903333.33333331,2142669000.0,479192333.3333333,1663476666.6666667,3.3333333333,3.32,1663508666.6666667,999012333.3333334,2.0,320.39,319.65,1013883,22.4637,-4.93,-0.0071,325.33,314.87,318.15,302.45,-9e-06,-0.000768,1.058803,-0.0022,9.8413,6.2649,0.1134,0.43072583391779834,1.6651212514226552,0.30136847277204015,0.13649846099988486,1.6651532830592348,0.2788899424404706,0.035003,3,337961.0,95.89500000095894,0.43072583391779834,1287343777.777778,-0.04448079,0.010428072370717974,257468755.67351472,1.8641100853404535
