symbol,company_name,isin,company_industry,sector,macro_category,basic_industry,listing_date,company_face_value,issued_size,market_cap_category,intrinsic_label,avg_revenue_from_operations,avg_other_income,avg_income,avg_employee_benefit_expense,avg_finance_costs,avg_depreciation_depletion_amortisation_expense,avg_other_expenses,avg_profit_before_tax,avg_tax_expense,avg_profit_loss_for_period,avg_basic_earnings_per_share,avg_diluted_earnings_per_share,avg_comprehensive_income,avg_paid_up_equity_share_capital,avg_face_value_equity_share_capital,avg_open,avg_close,avg_volume,volatility,year_change_percent,sharpe_ratio,avg_high,avg_low,year_start_price,year_end_price,avg_daily_return,avg_vwap_distance,avg_volume_spike,yearly_momentum_score,liquidity_score,stability_score,trend_strength,profit_margin,gross_profit_margin,return_on_equity,return_on_assets,operating_margin,asset_turnover,operational_efficiency,employee_productivity,debt_to_income,interest_coverage,earnings_growth,price_to_earnings,price_to_book,volume_price_ratio,high_low_ratio,price_volatility,market_cap_numeric,log_revenue,log_profit,log_market_cap,financial_health,cluster,pca_1,pca_2,performance_score
SPLIL,SPL Industries Limited,INE978G01016,Trading - Textile Products,Textiles,Consumer Discretionary,Trading - Textile Products,2005-07-26,10.0,29000004,Micro,,362340333.3333333,32042333.33333333,394382666.6666667,30868000.0,4640666.666666667,7574333.333333333,77667000.0,30737333.33333333,7896000.0,22841333.33333333,0.7866666667,0.7866666667,22841333.33333333,290000000.0,10.0,56.94,56.45,45169,8.4665,-43.56,-1.2006,58.08,55.54,59.2,33.41,-0.001982,-0.004364,1.009721,-0.4875,4.4274,3.8754,0.1585,0.06303834056563763,0.7856517951355125,0.07876321839080458,0.05791667652736597,0.08483000788393232,0.9187531906405624,0.2995388313565239,11.738380631506198,0.011766913353189964,6.623473638844992,0.07876321839080458,71.75847457323059,5.645000778620689,800.1594331266607,1.045732805185452,0.1499822852081488,1,19.708094478217827,16.944082361944655,3.9416188956435656,-1.1434634410435576,0,-3.9165396865994677,1.1557935058324467,0.29872387819607454
SPMLINFRA,SPML Infra Limited,INE937A01023,Civil Construction,Construction,Industrials,Civil Construction,1996-02-14,2.0,71050472,Small,,1938699333.3333333,138903666.66666666,2077603000.0,61320333.333333336,98314333.33333331,2387666.6666666665,103293000.0,146273333.33333334,26814333.33333333,119634666.66666669,2.0866666667,1.7666666667,119531333.33333331,135140333.33333334,1.3333333333,173.03,171.84,278278,42.3964,79.81,2.1258,176.62,167.39,117.65,211.55,0.007107,-0.003234,0.958534,0.7605,4.2857,4.4408,0.1028,0.06170872636602755,0.9467204644763552,0.8852624802365936,0.05758302556680304,0.07544921010615709,0.9331423440057284,0.08490916074660367,31.615929463310156,0.04732103935801658,1.4878128994415873,0.8844978429829731,82.351437698365,90.3454417147607,1619.4017690875232,1.0551406894079696,0.24672020484171323,2,21.385283138952143,18.599953220912184,8.554113255580857,2.648807206602621,0,-0.9938901532966649,-0.06552078327664851,0.41880037325668806
SPORTKING,Sportking India Limited,INE885H01029,Other Textile Products,Textiles,Consumer Discretionary,Other Textile Products,2022-08-24,1.0,127072000,Mid,,6318074333.333333,59374000.0,6377448333.333333,355084666.6666667,136670333.33333334,221500000.0,875174333.3333334,329760333.3333333,85973666.66666667,243786666.66666663,9.4333333333,9.4333333333,243786666.66666663,128680000.0,4.0,489.52,488.96,183571,492.3945,-89.69,-0.6502,502.41,478.52,836.9,86.31,-0.002732,-0.00331,1.00537,-0.6748,9.8413,3.4867,0.0526,0.03858559646575858,0.8614808425541897,1.8945187027251058,0.03822636482877556,0.05219317088334351,0.9906900068966977,0.1947205643829346,17.793148864026794,0.02143025332231883,2.41281575372368,1.8945187027251058,51.83321554788633,482.84989990674535,375.4315281413613,1.049924768034774,1.0070240919502618,3,22.56668030474195,19.311804087981546,13.54000818284517,-3.6410407008091354,1,2.0342635378107277,-0.9952483206685709,0.5287034758945026
SRHHYPOLTD,Sree Rayalaseema Hi-Strength Hypo Limited,INE917H01012,Commodity Chemicals,Chemicals,Commodities,Commodity Chemicals,2007-05-08,10.0,17164821,Small,,1591145333.3333333,80461000.0,1671606333.3333333,89019666.66666667,4297666.666666667,18065666.666666668,364990666.6666667,306160666.6666667,87914000.0,218246666.66666663,12.7166666667,12.7166666667,379082333.3333333,171648000.0,10.0,625.61,624.05,64116,100.5516,-9.58,0.0614,642.34,610.4,552.25,499.35,0.000128,-0.003765,1.042306,0.0316,6.3099,3.7441,0.0769,0.1371632509580101,0.770611358359052,1.2714780636341037,0.13056104318022244,0.1924152748669931,0.9518660593732297,0.285335552838668,17.874087748400164,0.002570980129093393,71.23881175831846,2.208486748073577,49.073394495284205,62.40507634839904,102.7417674865796,1.0523263433813894,0.16112747376011538,2,21.187719929919755,19.20113648414436,8.475087971967902,0.46452531459211377,0,-0.957919047500674,0.29309329382369004,0.4199920632388928
SREEL,Sreeleathers Limited,INE099F01013,Footwear,Consumer Durables,Consumer Discretionary,Footwear,2014-01-01,10.0,23155012,Small,,555914333.3333334,1749333.3333333333,557663666.6666666,21033333.33333333,1108333.3333333333,2946333.333333333,27631000.0,82108333.33333333,24520000.0,57588333.333333336,2.4866666667,2.4866666667,106112000.0,231550000.0,10.0,271.65,269.83,18303,27.2126,-21.07,-0.5102,276.01,265.91,295.6,233.33,-0.000713,-0.003435,1.030529,-0.176,1.8013,4.727,0.1012,0.10359210022167684,0.9502962986503316,0.2487079824371986,0.10326714250106545,0.1476996155882531,0.9968631032683379,0.08753926714128014,26.430158478605396,0.0019874583903918192,74.0827067669173,0.45826819261498597,108.51072385913523,26.983013983847982,67.83159767260868,1.0379827761272609,0.10085090612607939,2,20.136124765404045,17.86883057621918,8.054449906161619,-0.4300259173411245,0,-1.1670077879367597,-0.2289592423126635,0.396433858954667
SRF,SRF Limited,INE647A01010,Specialty Chemicals,Chemicals,Commodities,Specialty Chemicals,2003-08-18,10.0,296424825,Large,IN-M,34599100000.0,327433333.3333333,34926533333.333336,2554400000.0,955233333.3333334,1921166666.6666667,7952200000.0,3321133333.333333,905400000.0,2415733333.333333,8.15,8.15,2464233333.333333,2964200000.0,10.0,2491.3,2491.93,642929,225.9179,15.25,0.6131,2523.72,2456.19,2557.35,2947.35,0.000769,0.000207,1.0345,0.1899,9.8413,7.4939,0.0364,0.06982069861162091,0.7701616516036545,0.8149697501293209,0.06916613539276728,0.09598900934802734,0.9906250835086219,0.3036668583864898,13.544902912621358,0.027349789462834367,3.476777052727082,0.8313316690281807,305.7582822085889,249.1970562587713,258.0044383269193,1.0274938013753008,0.09065980986624826,4,24.267093507139993,21.605268736065195,19.413674805711995,-0.7612885512590584,1,5.0986453732140085,-3.3380879683424887,0.6666103217274115
SRGHFL,SRG Housing Finance Limited,INE559N01010,Housing Finance Company,Financial Services,Financial Services,Housing Finance Company,2023-08-21,10.0,14307838,Micro,,362583000.0,7672666.666666667,370255666.6666667,88112666.66666667,151494666.66666666,16179000.0,38051666.66666666,74609000.0,13932666.666666666,60676333.333333336,4.47,4.3733333333,60864333.333333336,140280333.33333334,10.0,336.94,335.82,10605,36.6723,20.37,0.6255,345.03,328.0,269.7,324.65,0.001203,-0.00126,1.039347,0.2971,1.0437,3.147,0.0,0.16734467234628578,0.8950539140923137,0.43253627854700466,0.1638768526612692,0.20577081661302377,0.9792773822052689,0.3479598694184044,4.114992925723883,0.4091623175697513,0.492485984105051,0.4338764521517628,75.12751677852349,34.25183019591722,31.579417545113454,1.051920731707317,0.10920225120600321,1,19.70876397432563,17.921064300819815,3.9417527948651263,0.8586579508932902,0,-3.9288358080271584,1.3416409009451056,0.3028924133656376
SABTNL,Sri Adhikari Brothers Television Network Limited,INE416A01044,TV Broadcasting & Software Production,Media Entertainment & Publication,Consumer Discretionary,TV Broadcasting & Software Production,2024-04-01,10.0,25373056,Small,,15732666.666666666,273000.0,16005666.666666666,1584333.3333333333,207333.3333333333,371000.0,8817666.666666666,-75605333.33333333,-18666.6666666667,-75211000.0,-2.98,-2.98,-75211000.0,253727666.66666663,10.0,539.8,539.8,416,426.9681,934.06,7.8365,539.8,539.8,73.55,760.55,2.626559,0.0,1.038936,10.5062,0.0008,10.0,0.0,-4.7805627357091405,0.4395313360735625,-0.2964241187730152,-4.699023262594498,-4.805627357091402,0.9829435408292896,0.6611720835628628,9.930149379339365,0.012953745548451589,-364.65594855305466,-0.2964241187730152,-181.14093959731542,53.98061555026847,0.7706557984438681,1.0,0.7909746202297148,2,16.571249851670576,0.0,6.62849994066823,-1.5101678544821562,0,-1.0732631158686645,-0.5047588764438447,0.2699351093169249
HAVISHA,Sri Havisha Hospitality and Infrastructure Limited,INE293B01029,Hotels & Resorts,Consumer Services,Consumer Discretionary,Hotels & Resorts,2000-02-16,2.0,153535800,Micro,,37214333.333333336,3170333.333333333,40384666.66666666,13859333.333333334,11265333.333333334,5660000.0,11335333.333333334,-7886333.333333333,0.0,-7886333.333333333,-0.03,-0.03,-7886333.333333333,10236124456000.0,2.0,2.39,2.35,111558,0.2169,-7.5,0.1035,2.44,2.29,2.4,2.22,0.000239,-0.003336,1.05653,0.0458,7.6587,2.7284,0.0781,-0.2119165554490653,0.6954041005705687,-7.704413293559248e-07,-0.19528038694554037,-0.2119165554490653,0.9214966076233554,0.67701512857949,2.685145990668142,0.27895075688792786,-0.700053260740916,-7.704413293559248e-07,-78.33333333333334,3.524860718047526e-05,47471.48936170212,1.0655021834061136,0.09229787234042554,1,17.43220457656346,0.0,3.4864409153126923,-0.11058632589039465,0,-4.718337051507758,1.4400596090713074,0.1929347891927214
SRM,SRM Contractors Limited,INE0R6Z01013,Civil Construction,Construction,Industrials,Civil Construction,2024-04-03,10.0,22944200,Small,,999681666.6666666,17421000.0,1017102666.6666666,50289000.0,17811333.333333332,26853333.33333333,98921333.33333331,130918333.33333331,32311000.0,98607000.0,10.2166666667,10.2166666667,98607000.0,229442000.0,10.0,248.09,248.52,188466,79.6588,92.97,2.8441,256.04,241.44,199.8,385.55,0.006403,-0.001828,1.050579,0.73,4.5635,2.7045,0.0877,0.09863839989063186,0.9010471666813935,0.4297687432989601,0.09694891502267225,0.13096002227375714,0.9828719355764807,0.14925784708132087,19.878734249371963,0.017511834269106887,7.350282591608338,0.4297687432989601,24.32495921688638,24.852,758.3534524384355,1.0604705102717031,0.32053275390310637,2,20.722947453934584,18.40665282110899,8.289178981573833,2.575919143189592,0,-1.448938439513194,-0.10638722970101339,0.4092073159803532
STALLION,Stallion India Fluorochemicals Limited,INE0RYC01010,Industrial Gases,Chemicals,Commodities,Industrial Gases,2025-01-23,10.0,79325254,Small,,851509000.0,0.0,851509000.0,22501000.0,17256000.0,2957000.0,61804000.0,123008000.0,25106000.0,97902000.0,1.59,1.59,97903000.0,614665000.0,10.0,77.09,76.4,1435735,10.2288,-30.15,-2.1904,79.9,73.56,103.99,72.64,-0.007028,-0.003284,1.197607,-0.3022,1.746,2.4755,0.1163,0.11497470960377401,0.9274182656906739,0.15927700454719237,0.11497470960377401,0.1444588371937349,1.0,0.09900658712943727,37.84316252610995,0.02026519978062475,7.128419100602689,0.15927863144965143,48.0503144654088,9.859760040997942,18792.34293193717,1.0861881457313758,0.1338848167539267,2,20.562520628768635,18.39947754651556,8.225008251507454,-2.0184362858490337,0,-1.8158307397213693,-0.041601756069069906,0.4193876778432152
SGLTL,Standard Glass Lining Technology Limited,INE0M4D01010,Industrial Products,Capital Goods,Industrials,Industrial Products,2025-01-13,10.0,199491662,Small,,402035000.0,39369000.0,441404000.0,27521000.0,17302000.0,13761000.0,121196000.0,68745000.0,14121000.0,54624000.0,0.3,0.3,54506000.0,1844916000.0,10.0,153.69,152.88,4107668,17.2566,-16.63,-0.7623,158.25,148.57,163.28,136.13,-0.002084,-0.002909,1.330727,-0.1271,2.4603,3.0441,0.1475,0.13586876764460806,0.698543659134155,0.029607852064809453,0.12375057770205979,0.1709925752732971,0.910809598463086,0.36991057992463344,14.608299117037898,0.03919765113138984,3.9732400878511154,0.029543892513263476,509.6,16.530988558048172,26868.576661433806,1.06515447263916,0.1128767660910518,2,19.81204970995735,17.815983922883277,7.92481988398294,-0.7693893802905825,0,-1.760112281641734,-0.1081037486770057,0.4065328796710833
SIL,Standard Industries Limited,INE173A01025,Real Estate related services,Realty,Consumer Discretionary,Real Estate related services,2004-01-27,5.0,64328941,Micro,,63620000.0,8613000.0,72233000.0,6536000.0,5308333.333333333,6684666.666666667,39630333.333333336,-30195333.33333333,-1666.6666666667,-30193666.666666668,-0.4666666667,-0.4666666667,-30230333.33333333,321645000.0,5.0,24.95,24.71,152040,3.4057,-11.29,-0.0438,25.59,24.11,22.15,19.65,-9.3e-05,-0.004788,1.066866,-0.017,7.2619,2.9709,0.0055,-0.4745939432044431,0.37707743896049456,-0.0938726442713758,-0.4180037748212959,-0.4746201404170595,0.8807608710700096,0.7256575500366761,9.733782129742963,0.07348903317504926,-5.688288854003139,-0.09398664158725716,-52.949999996217855,4.941995467394177,6152.974504249291,1.061385317295728,0.1378267907729664,1,17.9684384600036,0.0,3.59368769200072,-0.6463235874758189,0,-4.643472411433802,1.3610608990552162,0.19401616541064676
STANLEY,Stanley Lifestyles Limited,INE01A001028,Furniture Home Furnishing,Consumer Durables,Consumer Discretionary,Furniture Home Furnishing,2024-06-28,2.0,57107158,Small,,1044666666.6666666,43333333.333333336,1088000000.0,153666666.66666666,46666666.66666666,108333333.33333331,232333333.3333333,85333333.33333333,24000000.0,61333333.333333336,1.11,1.1066666667,61000000.0,114000000.0,2.0,437.86,435.44,352722,90.7628,-35.76,-1.1034,446.48,428.77,474.75,305.0,-0.001891,-0.002967,1.110583,-0.3707,7.8175,4.5205,0.1735,0.05871091257179324,0.7776005105296745,0.5380116959064327,0.056372549019607844,0.08168474792597319,0.9601715686274509,0.3694958519463944,6.7982646420824295,0.04289215686274509,1.828571428571429,0.5350877192982456,392.28828828828824,218.12930596070177,810.035825831343,1.0413041957226485,0.2084392798089289,2,20.766963693169373,17.9318340432095,8.306785477267749,-1.4143053915217738,0,-0.985789067904661,-0.09755883320709247,0.41136006102391126
STARCEMENT,Star Cement Limited,INE460H01021,Cement & Cement Products,Construction Materials,Commodities,Cement & Cement Products,2017-06-16,1.0,412428997,Mid,IN-Mi,7037690000.0,18468333.33333333,7056158333.333333,624594000.0,76038666.66666667,814711666.6666666,3974676666.6666665,180792333.3333333,28448333.33333333,152344000.0,0.3766666667,0.3766666667,150244666.66666666,404180000.0,1.0,212.55,212.19,967568,11.8566,-1.16,0.1583,216.39,208.45,223.15,220.56,0.000242,-0.001345,1.051069,0.0598,9.8413,4.3344,0.085,0.02164687560833171,0.43522993103324153,0.37692117373447476,0.021590218473461126,0.025689158421773807,0.9973826645518867,0.6535199286508309,11.267623448191946,0.0107762132132806,2.37763681635659,0.37172711828063404,563.336283135988,216.52063158352715,4559.913285263207,1.0380906692252339,0.05587727979640888,3,22.674545828413667,18.841651686184882,13.604727497048199,0.4383020493428064,1,1.7715559936087897,-1.7534187763574836,0.5252315983115196
STARPAPER,Star Paper Mills Limited,INE733A01018,Paper & Paper Products,Forest Materials,Commodities,Paper & Paper Products,1995-09-13,10.0,15608350,Micro,,1074166333.3333333,76007000.0,1150173333.3333333,77649666.66666667,2409666.6666666665,13794333.333333334,372944666.6666667,148630333.33333334,28185333.33333333,120445000.0,7.7166666667,7.7166666667,117435000.0,156083000.0,10.0,217.14,216.22,35865,30.2558,-31.12,-0.9077,220.76,213.24,235.05,161.9,-0.001269,-0.002397,1.054278,-0.3135,3.5296,4.9184,0.0931,0.1121288167971503,0.6528054779846323,0.7716727638500028,0.10471899887553181,0.13836808017628557,0.9339169168705007,0.41948282994036623,13.833495743703555,0.002095046543709354,61.68086872319824,0.7523881524573464,28.019870410246135,21.622069264429822,165.872722227361,1.0352654286250234,0.13993062621404126,1,20.794810694722337,18.60670378346568,4.158962138944467,-0.32645641935284686,0,-3.4517261828203267,1.2283460653079525,0.31597402256227203
STARTECK,Starteck Finance Limited,INE992I01013,Non Banking Financial Company (NBFC),Financial Services,Financial Services,Non Banking Financial Company (NBFC),2022-05-04,10.0,9910330,Micro,,76620333.33333333,7452000.0,84072333.33333333,2101000.0,45591333.333333336,924000.0,8150000.0,27306000.0,954000.0,26352000.0,2.6566666667,2.6566666667,80946333.33333333,99103000.0,10.0,292.81,289.05,10943,16.3616,9.09,0.5349,299.67,281.85,292.32,318.9,0.001115,-0.004906,1.048875,0.1639,0.6427,3.1851,0.1429,0.34392959223182706,0.8936313685227159,0.2659051693692421,0.31344437528001684,0.3563805952292908,0.9113620414167165,0.13378955107652016,36.468507060130094,0.5422869988938097,0.5989296211268224,0.8167899390869432,108.80175658583687,28.905087499873872,37.85850198927521,1.063225119744545,0.05660473966441792,1,18.15437306075288,17.087054769347343,3.6308746121505764,0.981118761601069,0,-4.204036678977211,1.5774410216055825,0.29356802153422856
SBIN,State Bank of India,INE062A01020,Public Sector Bank,Financial Services,Financial Services,Public Sector Bank,1995-03-01,1.0,8924620034,Large,IN-L,,399467366666.6667,1612603333333.3333,,,,,,67975700000.0,,2.11666666665,2.10666666665,,8924600000.0,1.0,802.57,801.34,14955534,43.336,-0.48,0.1289,810.27,792.86,757.5,753.85,0.000147,-0.000332,1.021641,0.0363,9.8413,5.9377,0.0283,0.0660247047197285,0.8052729118838651,0.4246562282991007,0.06446271102249972,0.08605909318524606,0.9847754206738814,0.3263491531175259,10.576724630370148,0.016990195075035085,3.879132231404959,0.4535715372491238,113.80756939707194,801.3417988532327,18663.156712506552,1.021958479428903,0.05407941697656425,4,21.548526927792462,18.69692262585457,8.680546972898092,-0.30445999999999995,1,4.3903453620145445,-2.5862683255056647,0.531552015797551
SAIL,Steel Authority of India Limited,INE114A01011,Iron & Steel,Metals & Mining,Commodities,Iron & Steel,1995-07-06,10.0,4130525289,Large,IN-M,243875466666.66663,2360933333.333333,246236400000.0,27932400000.0,7095266666.666667,13755333333.333334,71046633333.33333,4425266666.666667,1615766666.6666667,3682433333.3333335,0.89,0.89,3312833333.333333,41305300000.0,10.0,130.15,129.78,25426724,19.4217,-28.28,-0.5315,132.23,127.56,151.05,108.34,-0.00094,-0.00128,1.027819,-0.2322,9.8413,4.138,0.0121,0.015099646486239428,0.7086765868481509,0.08915159394395715,0.014954869927164846,0.018145599994751425,0.9904119239343439,0.4058589192516837,8.730917023480497,0.028814857050649973,0.6236927904988302,0.08020358969268672,145.82022471910113,12.977985198180862,195921.74449067653,1.036610222640326,0.14965094775774387,4,26.219923549440562,22.02683960276539,20.975938839552448,-0.6214657595698034,1,4.61461716822016,-3.715644845992916,0.6754806005586961
STEELCITY,Steel City Securities Limited,INE395H01011,Stockbroking & Allied,Financial Services,Financial Services,Stockbroking & Allied,2019-06-27,10.0,15107095,Micro,,171635000.0,10829333.333333334,182464333.3333333,32765000.0,3151666.6666666665,2486333.333333333,85039000.0,59022333.333333336,15122666.666666666,46742666.66666666,3.0966666667,3.0966666667,46742666.66666666,151071000.0,10.0,99.61,99.05,82430,9.0222,27.62,0.7177,101.93,97.09,74.45,95.01,0.001562,-0.004613,1.097171,0.3858,8.1122,3.1808,0.0243,0.2723376156766782,0.5045357881550966,0.3094086003711279,0.2561742660209392,0.34388285217661513,0.9406495881386864,0.6863635039473301,5.238364108042118,0.017272782077958616,18.727340031729245,0.3094086003711279,31.986006458213282,9.904996721740108,832.205956587582,1.0498506540323411,0.09108732963149924,1,18.96088069275085,17.660167960043356,3.7921761385501704,1.209224216047806,0,-4.068447402495993,1.3325899973006612,0.3035334405450295
STEELXIND,STEEL EXCHANGE INDIA LIMITED,INE503B01021,Iron & Steel Products,Capital Goods,Industrials,Iron & Steel Products,2017-07-20,1.0,1197633270,Small,,2839104333.333333,12066333.333333334,2851170666.6666665,94423333.33333331,184228666.66666663,59242000.0,223733333.3333333,70567333.33333333,0.0,70567333.33333333,0.0566666667,0.0566666667,70567333.33333333,1197633000.0,1.0,11.75,11.67,3638807,2.0563,-41.93,-1.1669,11.96,11.5,14.0,8.13,-0.001875,-0.003636,1.052156,-0.4632,9.8413,3.9822,0.1377,0.02485549139734562,0.9211958043575479,0.058922335417722564,0.02475030139666607,0.02485549139734562,0.9957679371935176,0.11206233703046958,30.067825749285138,0.06461509611490578,0.383042088998093,0.058922335417722564,205.94117634944638,11.670002630939528,311808.65467009426,1.04,0.176203941730934,2,21.766754464143556,18.07207790889435,8.706701785657422,-1.1036851731849318,0,-1.128938553202921,-0.4531247480369014,0.4153389564694887
SSWL,Steel Strips Wheels Limited,INE802C01033,Auto Components & Equipments,Automobile and Auto Components,Consumer Discretionary,Auto Components & Equipments,2005-06-06,1.0,156929325,Small,NIN-Mi,10650222333.333334,7191666.666666667,10657414000.0,939992000.0,292548666.6666667,278420000.0,1742692000.0,603371666.6666666,154459666.66666666,448751666.6666667,2.86,2.8566666667,448222333.3333333,156929000.0,1.0,208.82,208.28,282164,16.8467,-15.21,-0.3323,212.38,205.01,224.45,190.31,-0.000444,-0.001683,1.027587,-0.1098,9.8413,5.5142,0.1134,0.042135427094526695,0.8363703643495142,2.859584058183425,0.04210699393555197,0.056653433870410275,0.9993251958996182,0.25188995271992287,11.330120185420018,0.027450248875258734,2.0624659600795763,2.8562109828861035,72.82517482517483,208.28043134793444,1354.7340119070482,1.0359494658797133,0.0808848665258306,2,23.088846605347157,19.9219802140087,9.235538642138863,2.400952485277952,0,-0.08395681340477967,0.39560129183833953,0.44438330973702767
STEELCAS,Steelcast Limited,INE124E01020,Castings & Forgings,Capital Goods,Industrials,Castings & Forgings,2021-11-23,5.0,20240000,Small,,851248666.6666666,10973000.0,862221666.6666666,108806333.33333331,1246000.0,31672333.33333333,357566333.3333333,204140666.66666663,52703000.0,151438000.0,7.4833333333,7.4833333333,151136000.0,3373400800000.0,5.0,766.45,766.09,21981,108.7982,39.34,0.9815,784.77,748.6,631.55,880.0,0.001725,-0.000862,1.025163,0.4262,2.1632,4.2168,0.0567,0.1779010128650226,0.5799507860217892,4.4891789911237346e-05,0.17563696883825314,0.239813199903201,0.9872735742742103,0.5478688953404136,7.823521302375169,0.0014451040239072319,163.83681112894593,4.480226601001577e-05,102.3728285082511,0.004596448071038579,28.692451278570402,1.0483168581351856,0.14201751752405067,2,20.56221485027748,18.835686864831047,8.224885940110992,0.07146390465493391,0,-1.2824879214346985,-0.3641444109030381,0.40924999814440916
STEL,Stel Holdings Limited,INE577L01016,Investment Company,Financial Services,Financial Services,Investment Company,2011-02-09,10.0,18455405,Small,,28227000.0,1000.0,28228000.0,361666.6666666667,0.0,136333.3333333333,1434666.6666666667,26295333.33333333,6657666.666666667,19637666.666666668,1.0666666667,1.0666666667,1919423666.6666667,129187666.66666669,10.0,407.09,404.34,18507,50.4007,41.41,1.3464,416.83,394.69,313.7,443.6,0.002456,-0.001573,1.087304,0.4176,1.2559,3.5427,0.1235,0.6957050578051748,0.9491739587392685,0.1520088346926822,0.6956804118841813,0.9315667032746423,0.9999645741816636,0.06363883279602273,78.04700460829493,0.0,3.879132231404959,14.857638629074497,379.0687499881541,57.762932408666444,45.770885888113966,1.0560946565659124,0.12464930504031262,2,17.155789560084084,16.79296009959571,6.862315824033634,1.690106892497857,0,-0.39078100081372125,3.282507156916219,0.37564113775916047
STERTOOLS,Sterling Tools Limited,INE334A01023,Auto Components & Equipments,Automobile and Auto Components,Consumer Discretionary,Auto Components & Equipments,2006-02-02,2.0,36184318,Small,,2755126666.6666665,19069000.0,2774195666.6666665,231261000.0,24396333.33333333,82678333.33333333,814538333.3333334,215813666.66666663,50874666.66666666,164939000.0,4.58,4.5433333333,145271333.33333334,72048000.0,2.0,460.09,458.11,219847,108.2547,-11.38,0.0537,472.68,447.53,332.2,294.4,0.00012,-0.003895,1.068221,0.0295,9.8413,3.4828,0.0729,0.059866213047675976,0.704355395638192,2.289293248945148,0.05945471041636453,0.07833166775151293,0.9931262959462004,0.37958303187512255,11.91349456530356,0.008794020416968905,8.846151744114552,2.0163131986083354,100.02401746724891,230.0743659640795,479.9000240117002,1.056197349898331,0.23630721879024688,2,21.736729255868834,18.921086272603233,8.694691702347534,1.320312461992824,0,-0.7784442998451494,0.4460660245429627,0.4281702566537352
STLTECH,Sterlite Technologies Limited,INE089C01029,Telecom - Equipment & Accessories,Telecommunication,Telecommunication,Telecom - Equipment & Accessories,2000-12-08,2.0,487921086,Mid,IN-Mi,12973333333.333334,66666666.66666666,13040000000.0,1973333333.3333333,793333333.3333334,830000000.0,3723333333.3333335,-366666666.6666667,-90000000.0,-286666666.6666667,-0.57,-0.57,-263333333.3333333,980000000.0,2.0,119.92,119.41,2591995,18.1161,-38.73,-1.0174,122.2,117.59,133.3,81.67,-0.001651,-0.003813,1.04826,-0.4077,9.8413,4.8647,0.0364,-0.02209660842754368,0.7130010277492291,-0.29251700680272114,-0.021983640081799594,-0.02826310380267215,0.9948875255623723,0.4391058581706064,6.574324324324325,0.060838445807770966,-0.46218487394957986,-0.26870748299319724,-209.49122807017545,59.451690693122444,21706.68285738213,1.0392040139467642,0.15171342433632024,3,23.28616180567319,0.0,13.971697083403914,-1.5131746152302648,1,1.3244875698058767,-2.069716117110544,0.41744362633869125
SGL,STL Global Limited,INE353H01010,Other Textile Products,Textiles,Consumer Discretionary,Other Textile Products,2006-04-10,10.0,26990914,Micro,,275909333.3333333,200666.6666666666,276110000.0,20637666.666666668,2469000.0,2714333.333333333,55541333.333333336,-881666.6666666666,-123000.0,-758666.6666666666,-0.0266666667,-0.0266666667,-758666.6666666666,272243000.0,10.0,16.29,16.15,105046,2.7073,-20.52,0.0027,16.88,15.62,15.3,12.16,8e-06,-0.004666,1.11548,0.0015,7.2222,2.364,0.0718,-0.002749695552162063,0.7986971565538438,-0.00278672607437718,-0.0027476971738316855,-0.003195494171998531,0.999273236512018,0.2761015695977423,13.369211635682326,0.008942088298142045,-0.35709464020521126,-0.00278672607437718,-605.6249992429687,1.6011550750616177,6504.3962848297215,1.0806658130601792,0.16763467492260065,1,19.435582870921607,0.0,3.887116574184321,-0.029909421626539243,0,-4.703926787781146,1.3956739242759875,0.20969009932456337
STOVEKRAFT,Stove Kraft Limited,INE00IN01015,Household Appliances,Consumer Durables,Consumer Discretionary,Household Appliances,2021-02-05,10.0,33075826,Small,,3789416666.6666665,-3046666.6666666665,3786370000.0,442716666.6666667,73376666.66666667,168626666.66666666,592103333.3333334,159000000.0,35476666.666666664,123523333.33333331,3.7366666667,3.7333333333,125683333.33333331,330520000.0,10.0,721.73,720.67,158865,148.2569,53.09,1.1209,739.03,703.98,429.55,657.6,0.002211,-0.001333,1.053835,0.5462,9.8413,3.8162,0.0121,0.03259692564818683,0.8437481582477514,0.37372423252248976,0.032623154454882466,0.0419589646603479,1.0008046405044058,0.2730816088668001,8.559462410119338,0.019379159106655365,2.1669013764593648,0.3802593892452297,192.86440677794053,72.11895051258622,220.44070101433388,1.049788346259837,0.20572092636019262,2,22.055477930650426,18.63194063815533,8.82219117226017,0.04465215817067647,0,-1.0503301151264475,-0.3018697740987007,0.42651160494943213
